timestamp,asset_id,depot,shift,asset_age_months,vibration_g,temperature_c,pressure_psi,acoustic_db,motor_current_a,error_events,constant_sensor,time_to_failure_hours,health_status,fault_type,failure_within_7_days,vibration_roll_mean_6,vibration_rms_6,vibration_peak_to_peak_6,temp_roll_mean_6
2026-01-11 00:00:00,PUMP-004,West,Night,71,1.9578,55.5448,117.446,69.2957,37.5463,0,1.0,428.23,Healthy,Normal,0,1.8648166666666668,1.8724697358479967,0.49209999999999976,55.35045
2026-01-11 06:00:00,PUMP-004,West,Day,71,2.0007,58.3069,111.2834,70.0948,35.9139,0,1.0,438.6,Healthy,Normal,0,1.9181333333333332,1.9241694883767384,0.4857999999999998,55.866166666666665
2026-01-11 12:00:00,PUMP-004,West,Day,71,2.027,54.0989,117.6072,75.1384,37.4026,1,1.0,447.88,Healthy,Normal,0,1.9434000000000002,1.9496227481233388,0.4857999999999998,55.638983333333336
2026-01-11 18:00:00,PUMP-004,West,Day,71,1.989,55.4038,109.9649,69.8557,36.8618,0,1.0,412.77,Healthy,Normal,0,1.91275,1.9166289742670595,0.3399000000000001,55.97178333333333
2026-01-12 00:00:00,PUMP-004,West,Night,71,1.8395,58.1429,111.5124,71.2553,37.5363,0,1.0,374.18,Healthy,Normal,0,1.9168500000000002,1.9205336927531367,0.3399000000000001,56.08123333333333
2026-01-12 06:00:00,PUMP-004,West,Night,71,2.2335,55.0425,114.1918,70.594,36.6792,1,1.0,422.4,Healthy,Normal,0,2.0079166666666666,2.01133926485149,0.3939999999999999,56.08996666666667
2026-01-12 12:00:00,PUMP-004,West,Night,71,2.0665,58.6462,113.0964,66.7681,37.3526,0,1.0,375.79,Healthy,Normal,0,2.0260333333333334,2.029382305037668,0.3939999999999999,56.60686666666666
2026-01-12 18:00:00,PUMP-004,West,Day,71,2.239,54.8915,112.0427,70.2471,34.4709,0,1.0,339.31,Healthy,Normal,0,2.06575,2.070453885423838,0.39949999999999997,56.03763333333333
2026-01-13 00:00:00,PUMP-004,West,Night,71,2.1042,51.6284,113.1173,69.28,34.8541,0,1.0,379.83,Healthy,Normal,0,2.0786166666666666,2.083250840633456,0.39949999999999997,55.62588333333333
2026-01-13 06:00:00,PUMP-004,West,Day,71,1.8752,53.0191,109.1823,72.2105,33.0461,0,1.0,375.59,Healthy,Normal,0,2.05965,2.0655854065292645,0.39949999999999997,55.22843333333333
2026-01-13 12:00:00,PUMP-004,West,Day,71,2.0814,55.4665,117.9537,68.2968,37.4127,0,1.0,334.24,Healthy,Normal,0,2.0999666666666665,2.103502006179219,0.3637999999999999,54.78236666666667
2026-01-13 18:00:00,PUMP-004,West,Day,71,1.7579,56.0785,114.2559,68.8621,36.7755,0,1.0,339.11,Healthy,Normal,0,2.0207,2.026902986496065,0.48109999999999986,54.955033333333326
2026-01-14 00:00:00,PUMP-004,West,Day,71,1.9321,55.6749,113.803,71.2656,38.8865,1,1.0,273.88,Healthy,Normal,0,1.9983000000000002,2.004686278864268,0.48109999999999986,54.459816666666676
2026-01-14 06:00:00,PUMP-004,West,Night,71,2.1203,57.8446,109.6251,68.979,35.2914,0,1.0,346.18,Healthy,Normal,0,1.9785166666666665,1.9830596540867516,0.36239999999999983,54.952
2026-01-14 12:00:00,PUMP-004,West,Day,71,2.1388,58.023,112.6752,68.459,37.5894,0,1.0,374.55,Healthy,Normal,0,1.9842833333333332,1.989219333892905,0.3808999999999998,56.01776666666667
2026-01-14 18:00:00,PUMP-004,West,Night,71,2.0629,57.9793,116.5338,70.653,36.8193,2,1.0,329.54,Warning,Normal,0,2.0155666666666665,2.019948131347271,0.3808999999999998,56.84446666666667
2026-01-15 00:00:00,PUMP-004,West,Day,71,1.6037,55.7539,113.4598,69.3528,35.6544,0,1.0,349.89,Healthy,Normal,0,1.93595,1.9459689296080755,0.5350999999999999,56.89236666666667
2026-01-15 06:00:00,PUMP-004,West,Night,71,1.9704,57.9528,119.3326,71.7989,33.9444,0,1.0,311.84,Healthy,Normal,0,1.9713666666666665,1.9796057772529694,0.5350999999999999,57.20475000000001
2026-01-15 12:00:00,PUMP-004,West,Day,71,2.0401,54.8187,113.4912,70.9667,37.1559,0,1.0,320.28,Healthy,Normal,0,1.9893666666666665,1.9975831981004777,0.5350999999999999,57.06205
2026-01-15 18:00:00,PUMP-004,West,Night,71,1.9212,55.6334,109.5869,70.3809,35.9217,0,1.0,300.83,Healthy,Normal,0,1.956183333333333,1.9637281358850736,0.5350999999999999,56.693516666666675
2026-01-16 00:00:00,PUMP-004,West,Day,71,2.0305,54.162,113.3654,69.3487,36.4243,0,1.0,306.12,Healthy,Normal,0,1.938133333333333,1.9444722488805712,0.45920000000000005,56.050016666666664
2026-01-16 06:00:00,PUMP-004,West,Night,71,1.7672,55.5264,113.2276,68.601,36.8753,2,1.0,288.58,Warning,Normal,0,1.88885,1.8953132278509182,0.4363999999999999,55.6412
2026-01-16 12:00:00,PUMP-004,West,Night,71,2.3712,55.3733,112.9929,70.9801,35.9672,1,1.0,300.26,Healthy,Normal,0,2.016766666666667,2.025010664169451,0.6039999999999999,55.57776666666666
2026-01-16 18:00:00,PUMP-004,West,Day,71,1.6323,55.0371,109.4879,71.3427,36.8415,0,1.0,288.25,Healthy,Normal,0,1.9604166666666665,1.9742482227420137,0.7388999999999999,55.09181666666666
2026-01-17 00:00:00,PUMP-004,West,Night,71,1.9441,57.2955,116.2272,68.36,37.4726,1,1.0,258.97,Healthy,Normal,0,1.944416666666667,1.958036987648599,0.7388999999999999,55.504616666666664
2026-01-17 06:00:00,PUMP-004,West,Night,71,1.9671,59.5854,115.0338,69.9072,32.9267,0,1.0,266.89,Healthy,Normal,0,1.9520666666666668,1.965618055472629,0.7388999999999999,56.16328333333333
2026-01-17 12:00:00,PUMP-004,West,Night,71,1.834,56.6953,113.6719,72.1722,36.1912,0,1.0,263.81,Healthy,Normal,0,1.9193166666666668,1.9331559598232109,0.7388999999999999,56.5855
2026-01-17 18:00:00,PUMP-004,West,Night,71,2.2246,54.8162,123.3894,70.8631,36.5332,0,1.0,212.95,Healthy,Normal,0,1.9955499999999997,2.0103234030871753,0.7388999999999999,56.46713333333333
2026-01-18 00:00:00,PUMP-004,West,Night,71,1.7442,59.1036,112.0302,70.2465,34.209,0,1.0,267.63,Healthy,Normal,0,1.8910500000000001,1.9003528317131007,0.5923,57.08885
2026-01-18 06:00:00,PUMP-004,West,Night,71,1.9819,60.0424,120.3936,70.107,36.0896,0,1.0,219.46,Healthy,Normal,0,1.9493166666666666,1.9549752611392979,0.48040000000000016,57.92306666666667
2026-01-18 12:00:00,PUMP-004,West,Day,71,1.8672,58.2308,111.3195,69.9132,33.7862,0,1.0,193.42,Healthy,Normal,0,1.9364999999999999,1.9424417906336344,0.48040000000000016,58.07895
2026-01-18 18:00:00,PUMP-004,West,Night,71,2.2962,55.0544,114.1082,67.8307,35.6811,0,1.0,231.56,Healthy,Normal,0,1.99135,2.00172978071467,0.5519999999999998,57.323783333333346
2026-01-19 00:00:00,PUMP-004,West,Day,71,1.7064,53.9833,115.0266,74.747,37.9074,1,1.0,205.53,Healthy,Normal,0,1.9700833333333332,1.9828337318931541,0.5897999999999999,56.87178333333333
2026-01-19 06:00:00,PUMP-004,West,Day,71,1.8885,58.4413,115.239,66.9891,36.855,0,1.0,227.35,Healthy,Normal,0,1.9140666666666668,1.9238574418772993,0.5897999999999999,57.47596666666667
2026-01-19 12:00:00,PUMP-004,West,Night,71,2.0364,55.6793,116.4591,72.2419,37.8341,1,1.0,198.41,Healthy,Normal,0,1.9627666666666668,1.9711272603935712,0.5897999999999999,56.905249999999995
2026-01-19 18:00:00,PUMP-004,West,Day,71,1.9592,56.0423,108.8929,67.8028,35.6052,0,1.0,175.42,Healthy,Normal,0,1.9589833333333333,1.9673413993678541,0.5897999999999999,56.238566666666664
2026-01-20 00:00:00,PUMP-004,West,Day,71,2.1237,58.4121,112.4242,71.3678,35.6591,0,1.0,188.74,Healthy,Normal,0,2.0017333333333336,2.01023460239512,0.5897999999999999,56.26878333333334
2026-01-20 06:00:00,PUMP-004,West,Night,71,2.0621,59.544,112.605,71.0297,36.7642,0,1.0,185.74,Healthy,Normal,0,1.9627166666666669,1.96748489659599,0.4173,57.017050000000005
2026-01-20 12:00:00,PUMP-004,West,Day,71,1.8304,58.4057,114.5417,69.2997,36.625,0,1.0,191.7,Healthy,Normal,0,1.9833833333333335,1.9859734854725528,0.2932999999999999,57.75411666666667
2026-01-20 18:00:00,PUMP-004,West,Day,71,1.8121,56.542,112.1333,66.3531,34.7114,0,1.0,176.77,Healthy,Normal,0,1.97065,1.9740743936505198,0.3115999999999999,57.43756666666666
2026-01-21 00:00:00,PUMP-004,West,Day,71,1.6658,56.2675,118.8777,69.5705,37.8298,0,1.0,168.69,Healthy,Normal,0,1.908883333333333,1.915279916443895,0.4579,57.53560000000001
2026-01-21 06:00:00,PUMP-004,West,Night,71,2.2018,55.9745,116.3646,68.1274,36.2479,0,1.0,177.7,Healthy,Normal,0,1.9493166666666666,1.9587088242853592,0.536,57.524300000000004
2026-01-21 12:00:00,PUMP-004,West,Night,71,1.9851,55.4091,119.0372,72.4126,34.9348,0,1.0,185.82,Healthy,Normal,0,1.9262166666666667,1.9343285600779754,0.536,57.023799999999994
2026-01-21 18:00:00,PUMP-004,West,Day,71,2.1291,53.402,116.5941,69.4187,35.7038,0,1.0,148.05,Healthy,Normal,1,1.9373833333333332,1.9463886332556166,0.536,56.00013333333334
2026-01-22 00:00:00,PUMP-004,West,Day,71,2.0723,56.6734,108.7356,69.6093,37.9338,1,1.0,184.57,Healthy,Normal,0,1.9777000000000002,1.9863968804513026,0.536,55.71141666666667
2026-01-22 06:00:00,PUMP-004,West,Day,71,2.0962,57.7756,116.0833,70.8355,35.8986,0,1.0,195.55,Healthy,Normal,0,2.02505,2.03244448181658,0.536,55.917016666666676
2026-01-22 12:00:00,PUMP-004,West,Night,71,2.0666,57.581,108.4423,71.4835,38.8764,0,1.0,145.48,Healthy,Normal,1,2.0918500000000004,2.0928819583690497,0.2166999999999999,56.13593333333333
2026-01-22 18:00:00,PUMP-004,West,Night,71,2.3989,54.7348,113.989,68.1608,35.2342,1,1.0,94.78,Healthy,Normal,1,2.1247000000000003,2.128682194848885,0.4137999999999997,55.929316666666665
2026-01-23 00:00:00,PUMP-004,West,Day,71,1.8753,60.9563,111.7182,68.6864,33.5151,0,1.0,108.76,Healthy,Normal,1,2.1064,2.112023334782707,0.5235999999999998,56.853849999999994
2026-01-23 06:00:00,PUMP-004,West,Day,71,1.8202,59.9577,112.7826,72.2631,34.034,0,1.0,107.12,Healthy,Normal,1,2.0549166666666667,2.0633272736852324,0.5786999999999998,57.94646666666666
2026-01-23 12:00:00,PUMP-004,West,Night,71,2.4037,56.9267,109.7169,69.7523,34.088,0,1.0,91.4,Healthy,Normal,1,2.11015,2.122391066305485,0.5835000000000001,57.98868333333334
2026-01-23 18:00:00,PUMP-004,West,Day,71,2.3876,58.5823,112.2574,69.7838,35.7859,2,1.0,112.89,Warning,Normal,1,2.158716666666667,2.1730869882113173,0.5835000000000001,58.123133333333335
2026-01-24 00:00:00,PUMP-004,West,Night,71,2.763,61.1673,112.9651,74.3747,36.4497,1,1.0,138.98,Healthy,Normal,1,2.274783333333333,2.298447874472394,0.9427999999999999,58.720850000000006
2026-01-24 06:00:00,PUMP-004,West,Day,71,2.82,61.2147,104.7752,68.467,40.0352,3,1.0,67.85,Warning,Normal,1,2.3449666666666666,2.3767924667500946,0.9997999999999998,59.80083333333334
2026-01-24 12:00:00,PUMP-004,West,Day,71,2.9528,61.7441,114.0401,73.0449,39.24,0,1.0,81.04,Healthy,Normal,1,2.52455,2.5526826519696226,1.1325999999999998,59.93213333333333
2026-01-24 18:00:00,PUMP-004,West,Night,71,2.8821,66.0706,104.9015,72.8735,38.4072,0,1.0,100.31,Healthy,Normal,1,2.7015333333333333,2.7107964604521673,0.5651999999999999,60.95095
2026-01-25 00:00:00,PUMP-004,West,Day,71,2.9309,60.5309,107.4736,70.7414,36.2991,0,1.0,72.29,Healthy,Seal Leak,1,2.7894,2.7959168388920297,0.5651999999999999,61.551649999999995
2026-01-25 06:00:00,PUMP-004,West,Day,71,2.7406,61.7923,113.8166,71.2732,39.9234,2,1.0,64.52,Warning,Warning,1,2.848233333333333,2.8493613442313697,0.21219999999999972,62.08665
2026-01-25 12:00:00,PUMP-004,West,Night,71,3.1168,65.6957,101.6189,75.0741,43.0862,1,1.0,74.05,Warning,Seal Leak,1,2.9071999999999996,2.9095656508603938,0.37619999999999987,62.84138333333333
2026-01-25 18:00:00,PUMP-004,West,Day,71,3.574,64.5478,102.7401,74.119,38.2631,1,1.0,87.4,Warning,Warning,1,3.0328666666666666,3.0445171937982765,0.8333999999999997,63.396899999999995
2026-01-26 00:00:00,PUMP-004,West,Day,71,3.5644,66.4152,103.8873,76.2821,39.8921,2,1.0,63.53,Warning,Warning,1,3.1348,3.1517304553742114,0.8333999999999997,64.17541666666666
2026-01-26 06:00:00,PUMP-004,West,Day,71,3.4427,69.0811,105.4047,76.3654,40.825,3,1.0,56.42,Warning,Warning,1,3.2282333333333333,3.244125769756777,0.8333999999999997,64.67716666666666
2026-01-26 12:00:00,PUMP-004,West,Day,71,3.8387,69.068,103.9648,74.035,41.7546,3,1.0,59.71,Warning,Warning,1,3.379533333333333,3.3983220109342196,1.0980999999999996,66.10001666666666
2026-01-26 18:00:00,PUMP-004,West,Day,71,3.7668,66.5664,99.6209,72.207,41.9982,2,1.0,20.4,Warning,Warning,1,3.5505666666666666,3.5583106670628597,0.7218999999999998,66.89569999999999
2026-01-27 00:00:00,PUMP-004,West,Night,71,4.0187,69.2583,100.9804,78.2883,41.1362,4,1.0,26.47,Critical,Bearing Wear,1,3.7008833333333335,3.7059626790259683,0.5760000000000001,67.48946666666667
2026-01-27 06:00:00,PUMP-004,West,Day,71,4.2434,71.6967,103.0189,76.8049,43.4331,1,1.0,7.74,Critical,Seal Leak,1,3.81245,3.821821638738958,0.8007000000000004,68.68095000000001
2026-01-27 12:00:00,PUMP-004,West,Day,71,3.9921,72.7715,102.1324,79.8717,40.8255,1,1.0,25.71,Warning,Seal Leak,1,3.8837333333333333,3.8916542943415036,0.8007000000000004,69.74033333333334
2026-01-27 18:00:00,PUMP-004,West,Day,71,4.0278,71.177,104.3053,81.9699,40.7754,1,1.0,0.0,Warning,Bearing Wear,1,3.9812500000000006,3.9841525328481087,0.47660000000000036,70.08965
2026-01-28 00:00:00,PUMP-004,West,Day,71,4.7673,73.0675,101.3119,74.7844,42.5785,4,1.0,29.97,Critical,Bearing Wear,1,4.136016666666667,4.147938444376114,1.0004999999999997,70.75623333333334
2026-01-28 06:00:00,PUMP-004,West,Day,71,4.7927,69.8805,94.9904,78.9568,43.0207,1,1.0,13.32,Critical,Seal Leak,1,4.307,4.320755163163032,0.8005999999999998,71.30858333333335
2026-01-01 00:00:00,PUMP-005,North,Day,28,2.368,59.2634,121.0121,72.8336,35.9107,0,1.0,667.9,Healthy,Normal,0,2.368,2.368,0.0,59.2634
2026-01-01 06:00:00,PUMP-005,North,Day,28,2.2409,60.2198,118.4074,67.412,34.6455,0,1.0,658.27,Healthy,Normal,0,2.30445,2.305326095154436,0.1271,59.7416
2026-01-01 12:00:00,PUMP-005,North,Day,28,2.3448,60.3112,119.6417,69.6825,35.5539,0,1.0,681.19,Healthy,Normal,0,2.3179,2.3185587369455765,0.1271,59.931466666666665
2026-01-01 18:00:00,PUMP-005,North,Day,28,2.1405,63.1348,117.8699,64.6314,35.8684,0,1.0,621.21,Healthy,Normal,0,2.27355,2.275350747687046,0.22750000000000004,60.732299999999995
2026-01-02 00:00:00,PUMP-005,North,Day,28,2.1936,58.4684,112.6866,69.1988,36.1281,0,1.0,663.58,Healthy,Normal,0,2.2575600000000002,2.259237263325833,0.22750000000000004,60.279520000000005
2026-01-02 06:00:00,PUMP-005,North,Night,28,2.1037,60.6226,113.1875,71.6425,34.3427,0,1.0,671.18,Healthy,Normal,0,2.2319166666666668,2.23406649968169,0.2643,60.3367
2026-01-02 12:00:00,PUMP-005,North,Night,28,2.2523,62.9076,118.6945,71.2946,36.0246,0,1.0,635.76,Healthy,Normal,0,2.2126333333333332,2.214036661846411,0.24110000000000031,60.944066666666664
2026-01-02 18:00:00,PUMP-005,North,Day,28,1.857,60.5271,113.5169,70.735,34.1774,0,1.0,629.73,Healthy,Normal,0,2.14865,2.1540104545552543,0.48780000000000023,60.99528333333333
2026-01-03 00:00:00,PUMP-005,North,Day,28,2.1455,62.0284,114.84,70.1291,34.6265,0,1.0,618.29,Healthy,Normal,0,2.1154333333333333,2.1191055282831006,0.3953,61.281483333333334
2026-01-03 06:00:00,PUMP-005,North,Day,28,1.8684,57.2596,109.1373,67.5704,36.8785,0,1.0,638.83,Healthy,Normal,0,2.0700833333333333,2.075766033299514,0.3953,60.30228333333334
2026-01-03 12:00:00,PUMP-005,North,Night,28,2.0626,60.4899,119.8727,71.5238,33.8688,0,1.0,638.84,Healthy,Normal,0,2.04825,2.0532602347648647,0.3953,60.639199999999995
2026-01-03 18:00:00,PUMP-005,North,Day,28,1.8001,57.9179,113.8142,66.5577,37.8936,0,1.0,605.42,Healthy,Normal,0,1.9976500000000001,2.0045810813401057,0.45219999999999994,60.18841666666666
2026-01-04 00:00:00,PUMP-005,North,Day,28,1.6845,59.3646,116.4214,68.502,36.3099,0,1.0,580.25,Healthy,Normal,0,1.9030166666666666,1.9093959267265659,0.4610000000000001,59.59791666666666
2026-01-04 06:00:00,PUMP-005,North,Day,28,1.8889,61.0025,117.6054,72.0432,37.1061,0,1.0,616.42,Healthy,Normal,0,1.9083333333333334,1.91460400779552,0.4610000000000001,59.677150000000005
2026-01-04 12:00:00,PUMP-005,North,Day,28,1.8971,61.1634,118.8251,72.5281,36.5551,0,1.0,547.21,Healthy,Normal,0,1.8669333333333336,1.8703862880877489,0.3781000000000001,59.532983333333334
2026-01-04 18:00:00,PUMP-005,North,Night,28,2.1894,62.5768,117.975,69.3,34.827,0,1.0,540.31,Healthy,Normal,0,1.9204333333333334,1.9275469298221164,0.5048999999999999,60.419183333333336
2026-01-05 00:00:00,PUMP-005,North,Day,28,2.3226,56.2579,117.3607,69.9078,34.9822,0,1.0,565.59,Healthy,Normal,0,1.9637666666666667,1.9762243040707703,0.6380999999999999,59.71385
2026-01-05 06:00:00,PUMP-005,North,Day,28,2.0919,56.1989,114.8248,72.2615,35.1195,0,1.0,526.57,Healthy,Normal,0,2.0124,2.0235472402030386,0.6380999999999999,59.42735000000001
2026-01-05 12:00:00,PUMP-005,North,Night,28,2.2702,59.0928,116.6983,68.1505,34.6073,1,1.0,576.83,Healthy,Normal,0,2.1100166666666667,2.1167872035233017,0.4337,59.38205
2026-01-05 18:00:00,PUMP-005,North,Day,28,2.1267,60.2262,123.6832,68.4628,36.4145,0,1.0,552.09,Healthy,Normal,0,2.14965,2.1540519209929303,0.4255,59.25266666666667
2026-01-06 00:00:00,PUMP-005,North,Day,28,2.2267,60.3933,116.64,69.1777,34.0851,0,1.0,554.93,Healthy,Normal,0,2.2045833333333333,2.206008558082523,0.23070000000000013,59.124316666666665
2026-01-06 06:00:00,PUMP-005,North,Day,28,2.1664,61.9579,114.2913,70.6519,34.5522,0,1.0,550.57,Healthy,Normal,0,2.2007499999999998,2.202220816584931,0.23070000000000013,59.021166666666666
2026-01-06 12:00:00,PUMP-005,North,Day,28,1.965,61.625,116.6758,68.5059,34.2454,0,1.0,506.51,Healthy,Normal,0,2.14115,2.1434167968456346,0.3051999999999999,59.915683333333334
2026-01-06 18:00:00,PUMP-005,North,Night,28,2.5802,62.4856,116.4533,69.2685,36.6576,0,1.0,494.01,Healthy,Normal,0,2.2225333333333332,2.2303512361658795,0.6152,60.96346666666667
2026-01-07 00:00:00,PUMP-005,North,Night,28,2.2233,61.1485,123.7625,70.3932,35.8417,0,1.0,492.78,Healthy,Normal,0,2.2147166666666664,2.2224631481759154,0.6152,61.30608333333333
2026-01-07 06:00:00,PUMP-005,North,Night,28,2.1781,60.2637,118.8629,66.8798,33.8405,0,1.0,533.15,Healthy,Normal,0,2.2232833333333333,2.230744322343255,0.6152,61.312333333333335
2026-01-07 12:00:00,PUMP-005,North,Night,28,2.2914,59.6079,118.2674,67.1841,35.3537,0,1.0,489.72,Healthy,Normal,0,2.2340666666666666,2.241637885564928,0.6152,61.18143333333333
2026-01-07 18:00:00,PUMP-005,North,Night,28,2.2063,63.8699,117.497,68.4057,35.7567,0,1.0,501.63,Healthy,Normal,0,2.2407166666666667,2.2481145133199956,0.6152,61.5001
2026-01-08 00:00:00,PUMP-005,North,Day,28,1.8274,58.0712,117.0227,69.6199,35.2073,0,1.0,490.54,Healthy,Normal,0,2.2177833333333337,2.2286871677439763,0.7528000000000001,60.9078
2026-01-08 06:00:00,PUMP-005,North,Day,28,2.0693,60.5224,115.6106,71.3158,36.526,0,1.0,495.3,Healthy,Normal,0,2.1326333333333336,2.138022817152957,0.46399999999999997,60.5806
2026-01-08 12:00:00,PUMP-005,North,Day,28,2.2156,60.8637,117.2061,70.5634,37.4889,0,1.0,495.08,Healthy,Normal,0,2.13135,2.1366901924081865,0.46399999999999997,60.53313333333333
2026-01-08 18:00:00,PUMP-005,North,Day,28,2.1619,58.3206,117.2912,69.7838,32.8986,0,1.0,477.78,Healthy,Normal,0,2.12865,2.1339463391410134,0.46399999999999997,60.20928333333333
2026-01-09 00:00:00,PUMP-005,North,Day,28,2.3421,57.6155,114.5917,63.9919,35.3267,0,1.0,480.24,Healthy,Normal,0,2.1370999999999998,2.14310057004643,0.5146999999999999,59.87721666666667
2026-01-09 06:00:00,PUMP-005,North,Night,28,2.3321,60.0521,116.2261,72.3602,35.9723,1,1.0,472.59,Healthy,Normal,0,2.1580666666666666,2.165187098920861,0.5146999999999999,59.240916666666664
2026-01-09 12:00:00,PUMP-005,North,Night,28,2.587,60.0229,114.8051,67.2746,36.7727,1,1.0,436.37,Healthy,Normal,0,2.284666666666667,2.290610882130209,0.5177,59.5662
2026-01-09 18:00:00,PUMP-005,North,Day,28,2.0476,60.8209,118.1757,68.2103,38.5906,0,1.0,431.38,Healthy,Normal,0,2.28105,2.2873584673883833,0.5394000000000001,59.61595
2026-01-10 00:00:00,PUMP-005,North,Day,28,2.317,62.4478,117.6678,71.2852,36.7819,0,1.0,430.87,Healthy,Normal,0,2.29795,2.30404203484514,0.5394000000000001,59.87996666666667
2026-01-10 06:00:00,PUMP-005,North,Night,28,2.0676,61.9405,121.0691,68.3753,34.973,0,1.0,420.42,Healthy,Normal,0,2.2822333333333336,2.2895711512566423,0.5394000000000001,60.48328333333333
2026-01-10 12:00:00,PUMP-005,North,Night,28,2.2414,61.2563,117.2427,72.3231,35.574,0,1.0,455.45,Healthy,Normal,0,2.26545,2.2727097589294885,0.5394000000000001,61.09008333333333
2026-01-10 18:00:00,PUMP-005,North,Night,28,2.0392,60.5416,117.3036,67.5786,35.1473,1,1.0,450.22,Healthy,Normal,0,2.2166333333333332,2.225267928437682,0.5478000000000001,61.171666666666674
2026-01-11 00:00:00,PUMP-005,North,Day,28,2.0609,66.0213,118.5868,69.1246,37.988,0,1.0,417.74,Healthy,Normal,0,2.12895,2.1317302803904,0.27780000000000005,62.171400000000006
2026-01-11 06:00:00,PUMP-005,North,Night,28,2.1563,56.792,116.135,73.3454,36.5265,0,1.0,430.45,Healthy,Normal,0,2.147066666666667,2.149519630832278,0.27780000000000005,61.49991666666667
2026-01-11 12:00:00,PUMP-005,North,Day,28,2.1522,62.2127,121.3491,71.0488,34.1357,1,1.0,440.29,Healthy,Normal,0,2.1196,2.120773589204342,0.20219999999999994,61.46073333333333
2026-01-11 18:00:00,PUMP-005,North,Night,28,2.2319,57.8643,113.873,69.7835,36.7051,1,1.0,400.23,Healthy,Normal,0,2.1469833333333335,2.1483517538646537,0.20219999999999994,60.78136666666666
2026-01-12 00:00:00,PUMP-005,North,Night,28,2.0183,58.5688,113.7051,68.825,36.5739,0,1.0,446.4,Healthy,Normal,0,2.1098,2.1111668369253374,0.2136,60.33345
2026-01-12 06:00:00,PUMP-005,North,Day,28,2.304,59.9466,112.4591,75.4184,35.9595,1,1.0,398.82,Healthy,Normal,0,2.1539333333333333,2.156085644557439,0.28569999999999984,60.23428333333333
2026-01-12 12:00:00,PUMP-005,North,Day,28,2.4691,61.6097,120.5193,71.3255,34.5954,0,1.0,404.24,Healthy,Normal,0,2.221966666666667,2.226408836370056,0.4508000000000001,59.49901666666667
2026-01-12 18:00:00,PUMP-005,North,Day,28,1.7921,56.1304,118.7062,68.1391,33.2152,0,1.0,327.12,Healthy,Normal,0,2.1612666666666667,2.1719181445594735,0.677,59.388749999999995
2026-01-13 00:00:00,PUMP-005,North,Day,28,2.0409,59.8199,120.7561,72.5809,35.519,0,1.0,364.79,Healthy,Normal,0,2.142716666666667,2.1539374228762234,0.677,58.98995
2026-01-13 06:00:00,PUMP-005,North,Night,28,2.1532,59.6958,122.5277,72.7819,36.6684,1,1.0,327.05,Healthy,Normal,0,2.1296,2.1405439791479797,0.677,59.2952
2026-01-13 12:00:00,PUMP-005,North,Day,28,2.676,57.6575,115.0787,70.9632,36.5561,0,1.0,376.04,Healthy,Normal,0,2.239216666666667,2.257543365031999,0.8839000000000001,59.143316666666664
2026-01-13 18:00:00,PUMP-005,North,Night,28,2.3864,61.1803,114.1008,73.2378,37.7211,0,1.0,349.1,Healthy,Normal,0,2.2529500000000002,2.2717651444783344,0.8839000000000001,59.34893333333333
2026-01-14 00:00:00,PUMP-005,North,Day,28,2.073,60.9574,117.6724,68.0484,34.532,1,1.0,348.65,Healthy,Normal,0,2.186933333333333,2.2047817511037233,0.8839000000000001,59.24021666666667
2026-01-14 06:00:00,PUMP-005,North,Day,28,2.1773,58.6748,122.8367,69.3843,35.3932,1,1.0,360.97,Healthy,Normal,0,2.251133333333333,2.261835106721973,0.6351,59.66428333333334
2026-01-14 12:00:00,PUMP-005,North,Day,28,1.7744,61.8156,123.0004,69.1503,36.4085,1,1.0,357.63,Healthy,Normal,0,2.206716666666667,2.224058259503709,0.9016000000000002,59.996900000000004
2026-01-14 18:00:00,PUMP-005,North,Day,28,1.9664,58.9443,114.6827,70.7881,37.6212,0,1.0,360.51,Healthy,Normal,0,2.1755833333333334,2.1950349112637517,0.9016000000000002,59.87165000000001
2026-01-15 00:00:00,PUMP-005,North,Night,28,2.2482,63.2314,118.9778,69.1101,37.0727,0,1.0,333.08,Healthy,Normal,0,2.1042833333333335,2.1135474448582094,0.6120000000000001,60.80063333333334
2026-01-15 06:00:00,PUMP-005,North,Day,28,2.3407,55.2334,120.4326,68.9334,35.4255,0,1.0,335.14,Healthy,Normal,0,2.0966666666666662,2.1050126024959246,0.5663,59.80948333333333
2026-01-15 12:00:00,PUMP-005,North,Day,28,2.0637,60.5489,115.9697,66.3801,34.788,0,1.0,310.21,Healthy,Normal,0,2.0951166666666667,2.103489047194367,0.5663,59.7414
2026-01-15 18:00:00,PUMP-005,North,Day,28,2.0401,58.6169,123.5996,69.5672,35.3793,0,1.0,323.34,Healthy,Normal,0,2.07225,2.0804394467675973,0.5663,59.731750000000005
2026-01-16 00:00:00,PUMP-005,North,Night,28,2.179,59.9125,118.495,74.8108,36.4707,1,1.0,299.09,Healthy,Normal,0,2.139683333333333,2.143552945851039,0.3743000000000001,59.414566666666666
2026-01-16 06:00:00,PUMP-005,North,Night,28,2.2439,60.3547,117.4571,69.879,36.8583,0,1.0,316.74,Healthy,Normal,0,2.1859333333333333,2.188503051555256,0.3006000000000002,59.649633333333334
